Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,Close,High,Low,Open,Volume
02-03-2023,91.56224823,91.84091473,89.16371178,89.233386,32204400
03-03-2023,93.20439148,93.28401264,92.01009682,92.03996045,35160100
06-03-2023,94.67734528,95.5133523,93.55272483,93.57262632,32639300
07-03-2023,93.41339874,95.21478402,93.08496712,94.52807233,27835500
08-03-2023,93.80153656,95.50339907,93.55272612,93.67215786,34103300
09-03-2023,91.88072205,95.07544729,91.46272232,93.60249369,28813500
10-03-2023,90.19876099,92.3484869,89.96985963,91.73143426,35941000
13-03-2023,90.67648315,92.12953531,88.99452204,89.66133224,37335600
14-03-2023,93.5228653,93.91100896,92.00014668,92.11957083,36050200
15-03-2023,95.65268707,96.46878502,92.19919692,92.77643897,50622100
16-03-2023,99.84266663,100.7085298,95.04560099,95.74226728,65492000
17-03-2023,101.1364822,102.350671,99.62371033,99.78295268,61028500
20-03-2023,100.7383804,101.2658574,99.39480546,99.64361592,32960400
21-03-2023,104.4207687,104.5999126,100.7383771,100.7682331,42110300
22-03-2023,102.8781433,106.0828154,102.8383327,103.7738548,43427400
23-03-2023,105.0975342,105.794208,103.9629591,104.5601027,40797800
24-03-2023,104.9383011,104.9880586,103.3459081,104.4904377,30393300
27-03-2023,101.9724731,104.2615323,101.4449962,104.1221991,31120900
28-03-2023,100.5492783,101.9625198,99.26541542,101.9525728,32057900
29-03-2023,100.9075546,102.002319,100.1710779,101.7933191,28779600
30-03-2023,100.4099426,100.6786622,99.30522364,100.4298517,33086200
31-03-2023,103.2364349,103.3956697,100.5592321,100.8179971,36863400
03-04-2023,103.8634338,104.0326231,101.444996,101.9028063,25035400
04-04-2023,104.2217178,105.0776264,103.5449531,103.8335742,24420100
05-04-2023,103.9729156,105.5951571,103.1667722,105.27668,28290500
06-04-2023,107.9041138,108.6505451,103.8335785,104.7591536,48711500
10-04-2023,105.9335327,107.0780546,104.6198139,106.4709642,27067400
11-04-2023,104.8487244,106.2221629,104.1819142,106.0430191,26311800
12-04-2023,104.1420975,106.2420582,103.8435219,106.0728689,24370300
13-04-2023,106.9188309,106.978543,105.3363924,105.3363924,24843600
14-04-2023,108.3519745,108.4216411,106.3316273,106.3813924,26578000
17-04-2023,105.4657822,105.6548806,104.0226769,104.1620177,37571200
18-04-2023,104.0027618,106.0330559,103.5748076,105.9832908,26596400
19-04-2023,103.6842957,104.4804922,102.5795766,103.0871521,20905700
20-04-2023,104.7890167,105.744448,103.3757751,103.4155857,27820800
21-04-2023,104.9084473,105.4956363,104.28144,104.9681593,25800100
24-04-2023,105.4657822,106.1226379,104.2018207,104.9880627,23542800
25-04-2023,103.3558578,106.1823485,103.3459033,105.3264399,46664100
26-04-2023,103.2165222,105.8439599,102.1416593,104.4207638,53347600
27-04-2023,107.0780563,107.8543513,103.0473318,103.9529978,50089200
28-04-2023,106.8292465,106.8392011,104.5899526,106.5306785,36139800
01-05-2023,106.6899185,107.4761605,106.3117294,106.3316309,26681700
02-05-2023,104.8188629,106.6899147,103.2165231,106.6302026,30997200
03-05-2023,104.9084473,106.9785445,104.4605839,105.0278714,21795400
04-05-2023,104.1918716,105.0975378,103.4752963,104.9880606,23419500
05-05-2023,105.0676804,105.3762029,103.6146282,104.321249,26625100
08-05-2023,107.2572021,107.4463005,104.6596281,104.6795296,26511400
09-05-2023,106.8392105,109.6258907,106.6799758,107.8742629,36360100
10-05-2023,111.2182693,112.4026095,107.416446,107.4562566,63153400
11-05-2023,116.0153351,117.35891,113.8656168,114.850904,78900000
12-05-2023,116.9508667,117.4683891,115.5575267,116.1248142,41073800
15-05-2023,115.9556198,117.9162473,115.4579989,115.5575216,36266800
16-05-2023,118.9413528,120.1754506,115.8760062,115.9357183,45035600
17-05-2023,120.2650223,121.0910748,118.3243037,119.040879,33323600
18-05-2023,122.2455597,122.7232715,120.255076,120.3745001,35234200
19-05-2023,122.1758804,125.3706056,121.5687824,122.9621223,41330300
22-05-2023,124.4549866,125.8284175,122.1559729,122.3550258,35253000
23-05-2023,121.9768295,124.0369797,121.6284964,123.5692224,34046300
24-05-2023,120.3247375,121.3299339,119.2896851,120.543692,34182600
25-05-2023,122.8924637,124.723705,121.3796919,123.9275085,42317000
26-05-2023,124.0170746,124.6639832,121.8673488,122.583924,35635900
30-05-2023,123.0815506,125.0620872,121.4194986,125.0421781,35076700
31-05-2023,122.2853699,123.4697025,121.9171277,122.1659381,37325800
01-06-2023,123.1313171,123.8279834,122.0365527,122.235598,30772700
02-06-2023,124.0767899,125.549751,123.1711238,123.4000251,26963100
05-06-2023,125.4104156,126.8236571,123.2507353,123.4199321,32305500
06-06-2023,126.7042389,127.6795717,124.7635203,125.410429,26638300
07-06-2023,121.9171143,128.4259886,121.5389251,126.3658461,52539000
08-06-2023,121.5588379,122.6436554,120.6631187,121.6484136,29389200
09-06-2023,121.648407,123.1711257,121.3299299,121.6683085,23762500
12-06-2023,123.0516968,123.4597496,121.0811222,122.2057428,28306400
13-06-2023,123.240799,124.5644724,122.5938902,124.3853286,22278300
14-06-2023,123.0815506,123.4597473,120.8721126,122.5142631,30592300
15-06-2023,124.4947891,124.8630313,121.8175939,122.5540707,35246300
16-06-2023,122.9422226,125.5099484,122.6934121,125.3308045,45514000
20-06-2023,122.5142593,123.9772659,121.5588282,122.3450701,26097500
21-06-2023,119.9764023,122.0763631,119.5285389,121.8175981,30306300
22-06-2023,122.5640259,122.653594,118.2645817,119.4290128,26952200
23-06-2023,121.7578735,122.2057369,120.4839653,120.8024424,34885300
26-06-2023,117.7769165,121.4195053,117.7072499,120.1854075,33969900
27-06-2023,117.7669601,118.5133915,115.5475677,116.5229079,39535900
28-06-2023,119.6081543,119.8171542,116.2939974,116.5328533,27091400
29-06-2023,118.5332947,119.4887259,117.7371058,118.6726279,24090900
30-06-2023,119.1304321,120.5038706,119.1204852,119.598197,29519700
03-07-2023,119.3294907,119.6181117,118.2546277,118.6726274,14467900
05-07-2023,121.1706848,122.0265933,118.6626789,118.6726259,27584800
06-07-2023,119.5384979,119.7275963,117.8366353,119.2299754,24745200
07-07-2023,118.9114914,120.4740207,118.8318702,119.5285364,21692600
10-07-2023,115.8959122,117.7470626,115.5873896,117.7371157,35315200
11-07-2023,116.5826187,117.1499062,114.8011351,115.7366647,23078800
12-07-2023,118.3641052,119.7574452,117.8465828,118.2347265,30404400
13-07-2023,123.9474258,124.2360469,119.8768826,120.354602,44297900
14-07-2023,124.8232269,126.1767564,122.9024099,124.2061819,33266800
17-07-2023,124.0568924,126.4952318,123.609029,125.3407552,25716200
18-07-2023,123.1711273,124.086748,122.3749308,124.0071268,26226400
19-07-2023,121.4493561,124.5843693,121.2204547,124.0071272,37224000
20-07-2023,118.6328201,123.4995519,117.6574874,120.8422582,37906800
21-07-2023,119.4489136,120.4142993,118.1650584,120.0460647,72937900
24-07-2023,120.9517365,122.4147431,120.404358,121.0811227,29686100
25-07-2023,121.6284943,122.5640239,120.4441541,120.7825403,52509600
26-07-2023,128.6549072,130.3567621,127.7094306,129.4511037,61682100
27-07-2023,128.7842712,132.6060109,128.1771732,131.0434742,44952100
28-07-2023,131.9491577,133.1036418,129.9487272,130.1577195,36591200
31-07-2023,132.0884857,132.8946291,131.152956,132.0984327,28055500
01-08-2023,130.924057,131.9989199,130.0581863,130.1577166,23166800
02-08-2023,127.7691498,129.4710048,126.9530442,128.8340506,26273300
03-08-2023,127.8387985,128.7743282,126.8137007,127.3610867,20089500
04-08-2023,127.5004272,130.8842433,127.3013819,128.6648583,26130000
07-08-2023,130.9041595,130.9837807,128.406108,128.5454412,22746300
08-08-2023,130.774765,130.8842422,128.9236147,129.9984776,23535200
09-08-2023,129.0430603,131.4117255,128.386197,131.033544,24912900
10-08-2023,129.0729218,131.4216932,128.8340582,130.6951709,20857800
11-08-2023,128.943512,129.3117465,127.5601266,128.0478005,19569200
14-08-2023,130.7051086,130.7449116,128.3463904,128.7743371,24695600
15-08-2023,129.1624908,130.7946869,128.6648699,130.4762174,19770700
16-08-2023,128.087616,129.6600998,127.261571,128.087616,25216100
17-08-2023,129.3018188,131.3619768,128.6748116,129.1823947,33446300
18-08-2023,126.8535156,128.6349993,125.7786527,127.8985149,30491300
21-08-2023,127.7591782,128.1174658,125.957793,126.5748456,25248700
22-08-2023,128.4658051,129.6600921,127.7094268,127.89851,22067500
23-08-2023,131.7401581,132.7752181,129.2520535,129.560576,27819700
24-08-2023,129.1624908,133.6112233,128.9534986,133.3126477,28500700
25-08-2023,129.2620087,130.1378111,126.6445179,128.9236149,26762900
28-08-2023,130.3866119,131.9093306,129.5207565,130.6851875,20543300
29-08-2023,133.9297028,135.9201865,131.6107874,131.6107874,43075600
30-08-2023,135.2334595,135.6315501,133.4320743,134.1386874,28315800
31-08-2023,135.5220795,137.3433739,135.1438827,135.3628371,30053800
01-09-2023,135.0145111,136.8059495,134.2083677,136.8059495,21524600
05-09-2023,135.1239929,135.7708941,133.9396527,134.7955613,19403100
06-09-2023,133.8202209,135.8803636,133.0339714,135.3727957,18684500
07-09-2023,134.6164093,134.934894,132.317403,132.9543572,18844300
08-09-2023,135.7310791,136.0097456,134.2083604,134.2680725,23558300
11-09-2023,136.2685242,136.8258572,135.1438959,135.8903274,20763400
12-09-2023,134.6960297,136.2187485,134.5467495,135.6116504,18405500
13-09-2023,136.059494,136.2485772,133.5116626,134.4471922,20749500
14-09-2023,137.4429016,138.0400376,135.5917512,136.9452807,24751000
15-09-2023,136.7462311,137.8609123,135.8306104,137.3234732,38908400
18-09-2023,137.5523682,138.4978448,135.9599753,135.9599753,21861300
19-09-2023,137.3831787,137.7514285,135.9699371,136.7661336,20353700
20-09-2023,133.103653,137.422999,132.9842136,137.422999,29927500
21-09-2023,129.8193512,131.6008275,129.4511166,130.8145931,31488700
22-09-2023,129.6302338,131.4017628,128.9833327,130.1378016,26397300
25-09-2023,130.4861603,130.5458724,128.3463964,129.2122519,20094600
26-09-2023,127.9582443,129.7397204,126.6146618,129.1525314,25718700
27-09-2023,129.918869,130.2771567,127.9582565,127.9582565,22746500
28-09-2023,131.6804504,132.6657454,129.1724367,129.2222018,22513100
29-09-2023,130.2373352,133.4121588,129.7397143,132.6458184,30848100
02-10-2023,133.5315857,133.7803961,130.5458604,130.5856786,22288000
03-10-2023,131.7998657,133.6211601,131.2126767,133.3026906,22989400
04-10-2023,134.5965118,134.9249435,131.8993998,132.1581572,26752300
05-10-2023,134.4273071,134.8453068,132.8150052,134.4273071,19832600
06-10-2023,136.9253693,137.5026113,133.3723487,133.3723487,27583200
09-10-2023,137.7613525,138.2788825,134.9647258,136.2883991,19278100
10-10-2023,137.4030762,139.0551812,136.6765539,137.840985,27786600
11-10-2023,139.8812561,140.4385892,137.9206283,137.9206283,25884300
12-10-2023,138.3087463,140.5480403,137.602118,140.378851,24765500
13-10-2023,136.7064209,139.3338588,135.9699365,138.7168137,23420500
16-10-2023,138.4381256,138.9656025,137.3334067,137.5125429,28501900
17-10-2023,139.0551758,139.234312,136.5272533,137.9703659,23515800
18-10-2023,137.3035736,140.0504357,136.7263315,138.7864743,23375000
19-10-2023,137.0945435,138.9954587,136.7263089,137.8409747,26066000
20-10-2023,134.9547882,137.2139761,134.4372582,136.6765522,26315200
23-10-2023,135.8504944,137.0049784,133.312625,134.3974348,26317900
24-10-2023,138.1495056,138.6968916,136.7661202,137.1741729,44814300
25-10-2023,125.0123138,127.6994635,124.4748824,127.5501833,84366200
26-10-2023,121.6981583,123.7384069,120.692962,122.6834455,57061100
27-10-2023,121.5886841,122.7232591,119.6380111,122.2953048,44566500
30-10-2023,123.8677979,124.8033276,122.1659352,122.6237456,28940100
31-10-2023,123.4896011,124.7734639,122.1062157,124.4649338,26292300
01-11-2023,125.8483276,125.8881382,123.1313217,123.4796548,30082400
02-11-2023,126.8833771,128.3662853,126.3260441,127.8089523,27124600
03-11-2023,128.485733,128.9136798,127.2516276,127.41087,26380100
06-11-2023,129.6302338,129.7198019,128.05775,128.4359467,19052700
07-11-2023,130.346817,131.2823467,129.2620071,130.0880596,29757300
08-11-2023,131.212677,131.5809268,130.1577231,130.3468215,26425800
09-11-2023,129.6203003,131.9193065,129.451111,131.3321174,23747800
10-11-2023,131.9591064,132.1681139,128.7942448,129.4809641,26913300
13-11-2023,131.4615021,131.959123,130.6255025,131.1529795,18324800
14-11-2023,132.9842072,135.054312,132.6856468,133.5515023,32395200
15-11-2023,133.9794464,134.3874992,132.9344547,134.2282569,23861500
16-11-2023,136.2784576,136.5670863,133.680891,134.5467466,28013200
17-11-2023,134.6661682,135.4125996,133.0140631,135.3528875,37240600
20-11-2023,135.6016998,136.0097526,132.9842089,133.0538832,27815500
21-11-2023,136.3182831,136.5272754,135.3130942,135.6415107,22635300
22-11-2023,137.8310394,138.756607,136.8158886,136.8158886,17813900
24-11-2023,136.0396118,137.4727625,135.3429456,137.3732323,12514300
27-11-2023,135.7609406,137.7613711,135.3528878,135.3827438,23436500
28-11-2023,136.5471802,136.5969453,134.7756509,135.4325142,18730000
29-11-2023,134.3476868,137.6319723,134.1983914,136.9154123,23967200
30-11-2023,131.8993835,134.9050178,130.6553314,134.4073969,38988300
01-12-2023,131.2325897,131.4814002,130.0482495,131.2325897,31431200
04-12-2023,128.6549072,129.4112855,127.2914233,129.2620053,36669900
05-12-2023,130.3667297,131.5112517,127.6397617,128.3364279,27384800
06-12-2023,129.4013519,131.2126842,129.2620187,130.8145936,23576200
07-12-2023,136.2784576,137.9007067,134.0590726,134.3974512,56767100
08-12-2023,134.3476868,135.7509661,133.392248,133.5614373,32233900
11-12-2023,132.655777,132.7055421,130.7349675,131.7501185,31138000
12-12-2023,131.8894348,132.3671466,130.6354205,131.1828065,29032800
13-12-2023,131.939209,132.8647765,130.9439672,132.7453524,30104800
14-12-2023,131.3122101,133.0837393,129.072916,132.7453608,38722400
15-12-2023,131.9690552,132.8747136,130.5557986,130.9937074,50815200
18-12-2023,135.1538391,136.4974064,131.7998639,131.9989244,32258000
19-12-2023,135.9997864,136.8158919,135.4325064,136.1888847,25476800
20-12-2023,137.6817322,141.0257449,137.4130279,138.3087393,49107200
21-12-2023,139.7518616,140.0205811,138.5177562,138.8262939,27488300
22-12-2023,140.8167572,141.3143781,140.0404699,140.1001819,26514600
26-12-2023,140.8466339,142.0011029,140.5182023,140.9162929,16780300
27-12-2023,139.7020721,141.4039421,139.2243604,140.9162682,19628600
28-12-2023,139.5627594,140.4684331,139.0850476,140.1101455,16045700
29-12-2023,139.0253296,139.6921398,138.1196559,138.9656175,18727200
