Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,Daily_Return,Price_Range,Volume_Change
28-09-2020,72.58596802,73.29905809,71.96991766,73.24930056,30784000,71.55579529,72.678875734,75.736556244,0.01361985481267336,1.3291404300000096,0.01510255226538293
29-09-2020,72.95222473,73.24979803,72.35407886,72.84722745,31816000,71.61750183199999,72.335020448,75.32972641,0.005045833512878017,0.8957191699999925,0.03352390852390852
30-09-2020,72.93132019,73.95641806,72.44166443,72.69942714,40924000,72.176927186,72.103676606,74.85828056349999,-0.00028655109665776113,1.5147536300000013,0.2862710585868746
01-10-2020,74.04101563,74.39781506,73.48865608,73.83002635,32884000,72.82423401,72.10795669699999,74.28728599600001,0.01521562254884512,0.9091589800000008,-0.19646173394585087
02-10-2020,72.43369293,73.59961979,72.02315723,72.63423408,31222000,72.9888443,72.130398561,73.85457916300001,-0.021708544734612478,1.5764625600000102,-0.050541296679236125
05-10-2020,73.78872681,73.88178016,72.65713578,72.7845251,21602000,73.22939605799999,72.39259567399999,73.609799958,0.018707231747931097,1.2246443800000009,-0.3081160720005125
06-10-2020,72.20578766,73.87281306,71.90671854,73.42396261,26096000,73.08010864399999,72.348805238,73.42921333400001,-0.021452316884067457,1.9660945199999986,0.20803629293583925
07-10-2020,72.60985565,73.09901784,71.32051822,72.61831436,36108000,73.01581573600001,72.596371461,73.210036088,0.00559606096816867,1.7784996200000052,0.3836603310852238
08-10-2020,73.818573,74.04747434,72.92384862,72.92384862,26076000,72.97132721,72.89778061000001,73.103993226,0.01664673947055295,1.1236257199999926,-0.27783316716517115
09-10-2020,75.16314697,75.23281359,73.99622537,74.28783048,32966000,73.51721801800001,73.253031159,73.0907814035,0.01821457548359806,1.2365882200000016,0.2642276422764227
12-10-2020,77.85726166,79.04308998,76.10115419,76.5340895,55344000,74.330924988,73.780160523,73.2295181285,0.035843558959490096,2.9419357900000023,0.6788206030455621
13-10-2020,77.98068237,78.88088148,77.56069323,78.47531921,39072000,75.48590392999999,74.283006287,73.3090133675,0.0015852177095434516,1.320188250000001,-0.2940156114483955
14-10-2020,77.8000412,78.81568567,76.92721521,78.3553924,33174000,76.52394104,74.76987838800001,73.43677749700001,-0.00231648614130997,1.8884704599999935,-0.1509520884520884
15-10-2020,77.40343475,78.19614598,76.68985114,76.85754458,31210000,77.24091339,75.1061203,73.6070384985,-0.0050977665806171135,1.5062948399999954,-0.05920299029360343
16-10-2020,78.01203156,78.51014601,77.51242126,77.71992529,34194000,77.81069030799999,75.663954163,73.89717636200001,0.007862658962947355,0.9977247500000033,0.09561038128804866
19-10-2020,76.13350677,78.81966948,75.78368542,78.42157125,29734000,77.46593933,75.89843215900001,74.1455139165,-0.024079936805070923,3.035984060000004,-0.13043223957419425
20-10-2020,77.1849823,78.31756794,75.66325828,75.79313812,41670000,77.306799316,76.396351623,74.3725784305,0.013810943099948458,2.65430966000001,0.40142597699603155
21-10-2020,78.92218018,80.37274942,77.98416747,78.1190208,60322000,77.531227112,77.027584076,74.81197776849999,0.022506941483097176,2.3885819500000025,0.44761219102471794
22-10-2020,79.95075989,80.28714907,78.49870246,78.87291283,30512000,78.04069214,77.640802765,75.2692916875,0.013032834466231158,1.788446609999994,-0.49418122741288417
23-10-2020,81.26049805,81.31722604,80.21200591,80.36826416,30548000,78.69038543799999,78.250537873,75.751784516,0.016381810026596222,1.1052201299999922,0.0011798636601991763
26-10-2020,78.83757782,81.09129863,78.01600527,80.3657711,35826000,79.231199648,78.348569489,76.064365006,-0.029816704156909735,3.0752933600000034,0.1727772685609532
27-10-2020,79.56360626,79.71886221,78.47431648,79.06847592,25902000,79.70692444,78.506861878,76.3949340825,0.009209167253434014,1.2445457299999987,-0.2770055267124435
28-10-2020,75.18056488,77.32082977,75.06511951,77.131739,45174000,78.95860138,78.244914246,76.507396317,-0.0550885208203985,2.2557102600000007,0.7440352096363214
29-10-2020,77.47360992,79.05902494,75.46670232,75.49008905,55406000,78.463171386,78.251931763,76.6790260315,0.030500502937960805,3.5923226200000045,0.22650197015982654
30-10-2020,80.42100525,83.6659967,79.69746709,82.97529866,99878000,78.295272826,78.49282913200001,77.0783916475,0.038043862071788004,3.9685296099999903,0.8026567519763204
02-11-2020,80.82956696,82.51749631,80.32795965,80.79075106,44228000,78.69367065399999,78.962435151,77.430433655,0.0050802860363399205,2.1895366600000017,-0.5571797593063538
03-11-2020,81.89147949,82.5553056,80.22196347,81.1500292,31432000,79.1592453,79.43308486999999,77.91471824649999,0.013137674367666774,2.3333421299999912,-0.28931898344939855
04-11-2020,86.87714386,88.08039077,84.74483659,84.87322059,71342000,81.498561096,80.228581238,78.62808265700001,0.06088135665699901,3.3355541799999884,1.2697251208959024
05-11-2020,87.70567322,89.16470093,86.63727969,88.10128088,39758000,83.54497375599999,81.004072571,79.32243766799999,0.009536793259860676,2.5274212399999954,-0.44271256763197
06-11-2020,87.56784058,88.00425353,86.42082053,87.15033442,28622000,84.974340822,81.634806824,79.9426723485,-0.0015715361953184681,1.5834329999999994,-0.2800945721615775
09-11-2020,87.65193939,90.41224106,87.45936338,89.37172165,53440000,86.338815308,82.51624298099999,80.432406235,0.0009603846508372538,2.9528776800000003,0.8670952414226818
10-11-2020,86.47257996,87.550427,85.397717,86.07697225,43022000,87.255035402,83.20714035099999,80.8570011145,-0.013455029497436821,2.152709999999999,-0.19494760479041917
11-11-2020,86.9458313,87.72559642,86.73831965,87.00404755,31838000,87.26877289,84.38366699299999,81.3142906195,0.005472848621133952,0.9872767700000082,-0.25996002045465116
12-11-2020,86.72637177,87.82910147,86.4850253,86.68556648,26474000,87.0729126,85.30894317799999,81.7804374705,-0.0025240949073540575,1.344076169999994,-0.16847791946730317
13-11-2020,88.19136047,88.43370161,86.38599647,86.98413472,29744000,87.19761657800001,86.0859787,82.289403916,0.016892078731082893,2.047705140000005,0.12351741331117316
16-11-2020,88.2794342,89.2901051,87.64745358,87.78728796,25468000,87.32311554,86.830965424,82.89670028750001,0.0009986661905498906,1.6426515200000011,-0.14376008606777835
17-11-2020,87.66388702,88.43420627,87.55590565,87.97240956,21314000,87.561376952,87.408206177,83.4206455235,-0.006972713243782791,0.8783006200000045,-0.1631066436312235
18-11-2020,86.61788177,87.83008859,86.51487388,87.41407825,20108000,87.495787046,87.382279968,83.805430603,-0.011931997149081108,1.3152147100000064,-0.056582527915923775
19-11-2020,87.51011658,87.75494825,86.08941102,86.24914691,20106000,87.652536008,87.362724304,84.1833984375,0.010300815394784113,1.6655372299999982,-9.946290033813199e-05
20-11-2020,86.40589905,87.99728973,86.33722712,87.68080205,27694000,87.295443724,87.246530151,84.4406684875,-0.012618170025982645,1.6600626100000113,0.37739978115985284
23-11-2020,85.96699524,86.88411172,85.10213442,86.59698652,22530000,86.832955932,87.078035736,84.7971393585,-0.005079558396192674,1.7819773000000083,-0.18646638260995163
24-11-2020,87.77535248,87.90373649,85.62712233,85.96401266,27984000,86.855249024,87.208312988,85.20772666949999,0.021035482686715623,2.276614159999994,0.24207723035952067
25-11-2020,87.78678894,88.09780199,87.00204288,87.96991913,19600000,87.089030458,87.292408752,85.8380378725,0.00013029238478545757,1.0957591099999888,-0.2995997712978845
27-11-2020,88.92585754,89.42298495,87.80720509,87.80720509,14790000,87.37217865,87.512357329,86.4106502535,0.01297539884706933,1.6157798600000035,-0.24540816326530612
30-11-2020,87.30260468,88.59343027,86.97616248,88.360049,32418000,87.55151977599999,87.42348175,86.754730225,-0.018254002884029896,1.6172677899999996,1.1918864097363082
01-12-2020,89.34085846,90.65258787,87.73204933,87.91268899,37350000,88.22629242000001,87.529624176,87.1802948,0.023346998494157667,2.9205385400000097,0.15213770127706838
02-12-2020,90.8143158,91.20097123,88.8337868,89.34086108,29424000,88.83408508400001,87.844667054,87.62643661550001,0.01649253617436086,2.3671844299999947,-0.21220883534136548
03-12-2020,90.65856934,91.75283266,90.41771645,90.59387619,24728000,89.408441164,88.24873581099999,87.8155078895,-0.0017149989913815,1.3351162099999954,-0.15959760739532358
04-12-2020,90.75411224,91.0397416,90.24802505,90.5779525,20544000,89.774092104,88.573135377,87.9679298405,0.0010538761056517743,0.7917165500000038,-0.16920090585571013
07-12-2020,90.41921234,91.02929454,89.72303967,90.34555935,22288000,90.39741363600001,88.974466706,88.1104984285,-0.003690189807756039,1.3062548699999894,0.08489096573208732
08-12-2020,90.13555908,90.36645741,89.1378344,89.99573229,19936000,90.55635376,89.39132308999999,88.23467941300001,-0.003137090587931657,1.2286230099999926,-0.10552763819095479
09-12-2020,88.47002411,90.98351223,87.68079812,90.08729198,31728000,90.08749542199999,89.460790253,88.3345516205,-0.01847811215684303,3.3027141099999966,0.5914927768860354
10-12-2020,87.96196747,88.32721803,86.2640835,87.71066646,28688000,89.548175048,89.478308106,88.385358429,-0.005742698107194966,2.0631345299999992,-0.09581442259203232
11-12-2020,88.31775665,88.44266302,87.22000809,87.58127983,18628000,89.06090393,89.417498017,88.464927673,0.004044806980032067,1.2226549300000045,-0.3506692693809258
14-12-2020,87.19612122,89.06418903,87.04036411,88.11473355,33050000,88.41628570600001,89.406849671,88.41516571049999,-0.012699999100350912,2.0238249199999956,0.7742108653639683
15-12-2020,87.63502502,87.78032644,86.66914568,87.57431066,21352000,87.91617889400001,89.236266327,88.38294525149999,0.005033524357036745,1.1111807599999963,-0.35394856278366116
16-12-2020,87.44143677,88.0346015,87.03687684,88.0346015,24676000,87.71046142600001,88.898978424,88.37182273900001,-0.0022090282961159113,0.9977246599999887,0.15567628325215432
17-12-2020,86.61141205,87.91518396,86.14564417,87.77684541,34880000,87.44035034200002,88.494262695,88.371499253,-0.009492349973425518,1.769539789999996,0.41351920894796557
18-12-2020,85.90031433,87.00204928,85.34198664,86.89307322,85256000,86.956861878,88.00888290399999,88.2910091405,-0.008210208137346742,1.6600626399999925,1.4442660550458717
21-12-2020,86.31533051,86.43675165,84.29698019,85.04988088,33974000,86.78070373599999,87.59849472100001,88.28648071350001,0.0048313697480273365,2.1397714600000057,-0.6015060523599511
22-12-2020,85.60174561,86.21829712,84.88318089,86.05507601,20370000,86.374047854,87.145113374,88.268218232,-0.008267186092942413,1.335116229999997,-0.4004238535350563
23-12-2020,86.00033569,86.79055641,85.65050674,85.78636235,22974000,86.085827638,86.89814453199999,88.17946739250002,0.004656331213337417,1.1400496699999962,0.12783505154639174
24-12-2020,86.29543304,86.7059688,85.80726551,86.03865742,9312000,86.02263183599999,86.731491089,88.1048995975,0.003431351141043537,0.8987032900000003,-0.5946722381822931
28-12-2020,88.2759552,88.92485328,86.67660697,86.83036709,27650000,86.49776001000001,86.727310944,88.0724044805,0.02295048637257513,2.248246309999999,1.969286941580756
29-12-2020,87.46981049,88.99800382,87.33794125,88.93630235,19726000,86.728656006,86.754679871,88.08076477099999,-0.00913209840860496,1.6600625699999938,-0.2865822784810127
30-12-2020,86.39942932,87.96743327,85.98889359,87.83008942,21026000,86.88819274800001,86.631120301,87.93369331400001,-0.01223714975491319,1.9785396799999972,0.0659028693095407
31-12-2020,87.21503448,87.45687448,86.3914649,86.45018987,21070000,87.131132506,86.60848007199999,87.753729248,0.009439936888694378,1.0654095799999936,0.0020926471987063877
04-01-2021,85.89584351,87.70518638,84.95086034,87.58128229,37324000,87.05121460000001,86.536923218,87.5155929565,-0.015125728928107152,2.754326039999995,0.7714285714285714
05-01-2021,86.58853149,86.92591538,85.43653784,85.8440895,20360000,86.713729858,86.605744934,87.307313919,0.00806427821992739,1.4893775400000067,-0.4545064837637981
06-01-2021,85.73410797,86.78359484,84.40148228,84.60849276,46588000,86.36658935400001,86.54762267999999,87.0730587005,-0.009867629180183912,2.38211256000001,1.2882121807465619
07-01-2021,88.2948761,88.46804418,85.92719028,85.92719028,41936000,86.74567870999999,86.816935729,86.9810245515,0.029868720753425837,2.540853900000002,-0.09985403966686701
08-01-2021,89.46378326,89.5399192,87.64198775,88.43520017,35484000,87.195428466,87.16328048599999,87.030712509,0.01323867489973174,1.8979314500000015,-0.1538534910339565
11-01-2021,87.39665985,88.79447981,87.19015052,88.428227,34796000,87.49559173399999,87.273403167,87.002447128,-0.02310570081741914,1.6043292899999955,-0.019389020403562163
12-01-2021,86.45813751,87.97438679,85.41064775,86.85275048,29528000,87.46951293800001,87.091621398,86.90946617099999,-0.010738652273562854,2.5637390400000015,-0.15139671226577767
13-01-2021,86.94681549,87.40164173,85.95505132,85.95505132,23432000,87.71205444200001,87.039321898,86.8970008845,0.005652191847684396,1.4465904099999989,-0.20644811704145216
14-01-2021,86.13419342,87.95698355,85.89284698,87.02742201,29212000,87.27991790600001,87.01279830799999,86.8219593045,-0.009346197044944882,2.0641365700000023,0.2466712188460225
15-01-2021,85.96997833,86.96522013,85.17826938,86.03964495,31444000,86.58115692,86.888292693,86.7483863825,-0.0019065029052894866,1.7869507500000026,0.07640695604546077
19-01-2021,88.79896545,89.76285544,86.22925024,86.73532987,41660000,86.86161804000001,87.178604887,86.8577640525,0.03290668643815153,3.5336051999999967,0.32489505152016274
20-01-2021,93.55620575,94.5340289,90.54261398,90.8839766,64152000,88.281231688,87.875372313,87.24055862350001,0.053573150046198004,3.991414919999997,0.5398943831012961
21-01-2021,93.7592392,96.14433582,93.52336737,94.23198513,58634000,89.64371643,88.677885436,87.612754058,0.002170176188445838,2.6209684499999923,-0.08601446564409532
22-01-2021,94.177742,94.76642688,93.37856142,94.1230034,32744000,91.252426146,89.266172026,88.04155387750001,0.004463589973328075,1.3878654600000004,-0.44155268274380055
25-01-2021,94.26332855,95.63378301,92.51568724,95.18194086,50586000,92.91109619,89.746126555,88.4547035205,0.000908776831791025,3.1180957699999965,0.544893720987051
26-01-2021,94.94358063,95.33172433,93.36015508,93.85080553,31462000,94.14001922599999,90.500818633,88.88711090000001,0.0072165081635025,1.9715692500000017,-0.3780492626418377
27-01-2021,90.51425171,93.57611295,89.43640469,93.29943586,82512000,93.531628418,90.906430053,88.9990257255,-0.04665222114659151,4.139708259999992,1.622592333608798
28-01-2021,92.21910858,93.95032604,91.11438958,91.11438958,55278000,93.223602294,91.433659362,89.23649063,0.018835231334201508,2.835936459999999,-0.33006108202443285
29-01-2021,90.9332428,91.93744438,89.64938765,91.26465848,44530000,92.574702454,91.9135643,89.463181304,-0.01394359368464837,2.288056730000008,-0.19443539925467634
01-02-2021,94.203125,95.32127621,91.79065524,91.79065524,40252000,92.562661744,92.73687896700001,89.81258583,0.035959150903612125,3.530620969999987,-0.09607006512463512
02-02-2021,95.4994278,97.00472805,94.86495656,95.20135335,66332000,92.673831178,93.406925202,90.2927650445,0.013760719721346959,2.139771490000001,0.6479181158700189
03-02-2021,102.4541702,104.8298134,100.1984524,102.7890712,97882000,95.061814876,94.296721647,91.08604697999999,0.07282496408842354,4.6313610000000125,0.4756377012603268
04-02-2021,102.1929321,102.9726972,101.2708345,102.5407641,48596000,97.05657957999999,95.140090937,91.9089881865,-0.002549804458813476,1.7018626999999924,-0.5035246521321591
05-02-2021,103.9445496,104.2983573,102.0122897,102.4880121,29866000,99.65884093999999,96.11677169699999,92.69147186149999,0.017140299862283825,2.2860676000000097,-0.3854226685323895
08-02-2021,103.730072,105.2468226,102.676614,104.5003913,28828000,101.56423034,97.063446042,93.4047862985,-0.0020633847645243897,2.570208600000001,-0.034755240072323
09-02-2021,103.2757492,104.426247,103.0075308,103.2463867,21892000,103.11949462,97.896662899,94.19874076599999,-0.004379856209875133,1.4187162000000058,-0.2405994172332454
10-02-2021,103.8276062,104.4446589,102.1237542,103.661401,25102000,103.39418182,99.227998348,95.0672142005,0.0053435293791119776,2.3209047,0.14662890553626906
11-02-2021,103.940567,104.201815,102.9507998,104.0525348,20480000,103.7437088,100.40014419,95.916901776,0.0010879649847883588,1.2510151999999977,-0.18412875468090195
12-02-2021,104.253067,104.475499,103.185167,103.4936971,18990000,103.80541228000001,101.73212661,96.822845455,0.0030065258350957524,1.2903319999999923,-0.07275390625
16-02-2021,105.0328445,106.746651,104.0898508,104.0898508,31004000,104.06596678000001,102.81509856,97.77598876350001,0.007479660046835868,2.6568002000000064,0.6326487625065824
17-02-2021,105.4269638,105.6170569,103.9206689,104.2008236,20294000,104.49620970000001,103.80785216,98.607388681,0.003752343391975721,1.696387999999999,-0.3454392981550768
18-02-2021,104.7894974,105.5946537,104.168466,104.7491932,22546000,104.68858794,104.04138488000001,99.16905326349999,-0.006046521468732635,1.4261876999999998,0.11096875923918392
19-02-2021,103.9435501,105.42497,103.6758329,104.8880397,37938000,104.68918455999999,104.21644667999999,99.67826880850001,-0.008072825244794135,1.7491370999999987,0.6826931606493392
22-02-2021,102.2242661,103.5215686,101.9127594,102.1914259,29466000,104.28342438,104.04441833000001,100.0805950135,-0.016540554929535767,1.608809199999996,-0.2233117191206706
23-02-2021,102.5158768,103.1319347,99.03800498,100.2203558,34658000,103.78003084,103.92299881,100.493222426,0.002852656332252179,4.0939297200000055,0.17620308151768138
24-02-2021,103.6947403,103.9191693,100.8941345,101.0190332,22608000,103.43358614000002,103.96489792,100.93078040949999,0.011499326121941822,3.025034799999986,-0.3476830746148075
25-02-2021,100.3178864,103.6544354,99.8471374,102.3073753,41548000,102.53926394,103.61392594000002,101.420962144,-0.03256533446373844,3.807298000000003,0.8377565463552725
26-02-2021,100.6144638,102.336729,99.57443796,101.0145514,40042000,101.87344668,103.28131561999999,101.840729905,0.002956376082500878,2.762291040000008,-0.03624723211706937
01-03-2021,102.9906158,103.3175516,101.2369986,101.9127687,26060000,102.02671662,103.1550705,102.443598555,0.023616405735891854,2.0805529999999948,-0.34918335747465157
02-03-2021,102.7328415,104.2386429,102.3442042,102.7507536,25564000,102.07010956,102.92507020000001,102.87008438000001,-0.0025028911420490463,1.8944387000000091,-0.01903300076745973
03-03-2021,100.0919647,103.3055967,99.22560051,102.1093202,33892000,101.34955444,102.39157029,103.09971122500001,-0.025706256747507594,4.079996189999989,0.32577061492724146
04-03-2021,101.2126083,103.235932,99.79438576,100.26414,49216000,101.52849882000001,102.03388138,103.03763312999999,0.011196139503893532,3.441546240000008,0.45214209843030795
05-03-2021,104.3545837,104.8089088,100.9065682,102.5671319,53100000,102.2765228,102.07498474,103.14571571000002,0.031043320123585794,3.9023406000000023,0.07891742522756817
08-03-2021,99.89738464,105.184105,99.78243283,103.7071727,36868000,101.657876568,101.842296594,102.943357462,-0.042712058272529996,5.401672169999998,-0.30568738229755177
09-03-2021,101.5325775,102.7049738,101.295711,101.9998488,33920000,101.417823768,101.743966664,102.83348273700001,0.0163687254265239,1.4092628000000076,-0.07996094173809265
10-03-2021,101.3250732,102.5795736,100.4860821,102.5795736,27100000,101.66444546800001,101.50699995400001,102.73594893700002,-0.002043721385877273,2.093491499999999,-0.20106132075471694
11-03-2021,104.5272598,105.0612061,102.333251,102.4213309,27702000,102.327375768,101.927937294,102.770931617,0.03160310176810199,2.7279551000000026,0.02221402214022139
12-03-2021,102.0122833,103.3862154,101.137468,103.3265033,33818000,101.858915688,102.067719244,102.67451743199999,-0.024060484363716106,2.248747399999999,0.22077828315645087
15-03-2021,102.2332306,102.2605961,100.9070742,101.7624816,26168000,102.32608488,101.991980724,102.573525612,0.002165889173857849,1.353521900000004,-0.2262108936069549
16-03-2021,103.6987228,105.1811298,102.4745721,102.8079772,31900000,102.75931394,102.088568854,102.50681952699999,0.014334793015921665,2.7065576999999905,0.21904616325282777
17-03-2021,103.6156158,104.4506206,101.7196815,102.9313871,26382000,103.21742246,102.44093396399998,102.416252127,-0.0008014274212448935,2.7309391000000005,-0.17297805642633224
18-03-2021,100.5861053,102.9453247,100.4786175,101.9217151,31700000,102.42919156,102.37828366400001,102.206082522,-0.029237972255529487,2.466707200000002,0.20157683268895465
19-03-2021,100.8657761,101.3673758,99.66999298,101.0036211,46072000,102.19989011999999,102.02940290400001,102.052193822,0.002780411858734233,1.6973828200000014,0.45337539432176666
22-03-2021,101.051384,101.9296846,100.2208515,100.8991121,33536000,101.9635208,102.14480284,101.993549717,0.0018401474432316878,1.7088331000000068,-0.27209584997395386
23-03-2021,101.5808411,102.7144214,100.9175161,101.5121691,28510000,101.53994446,102.14962919999999,101.94679793200001,0.005239483904545095,1.796905300000006,-0.14986879770992367
24-03-2021,101.1429443,102.8880951,100.9672781,102.0998638,25218000,101.04541015999999,102.13141630999999,101.819208132,-0.004310820773465784,1.9208169999999996,-0.11546825675201688
25-03-2021,101.1394577,101.7953186,99.32960619,100.9697673,35616000,101.15608064,101.79263610000001,101.860286697,-3.4472004193042416e-05,2.4657124099999947,0.4123245300975493
26-03-2021,100.7547913,101.4842975,99.71575259,101.1061084,27978000,101.13388368,101.6668869,101.867303072,-0.0038033267010487704,1.7685449100000028,-0.21445417789757415
29-03-2021,101.8027878,101.9729794,99.79538669,100.6269139,26492000,101.28416444,101.62384262,101.807911672,0.010401455717173436,2.177592709999999,-0.05311316034026736
30-03-2021,101.8366318,102.6427752,101.3230881,102.1605835,27312000,101.33532258,101.43763351999999,101.763101187,0.0003324466916023727,1.319687099999996,0.030952740449947225
31-03-2021,102.6353149,103.8166711,101.8630063,102.2312485,42570000,101.63379669999999,101.33960343,101.890268697,0.007842787864081657,1.9536647999999985,0.5586555360281196
01-04-2021,105.9822998,106.2793795,104.073928,104.1147332,39880000,102.60236512000002,101.87922288,102.128753272,0.03261046067097917,2.2054515000000094,-0.063190039934226
05-04-2021,110.4200821,110.9191988,106.7501281,106.8466666,48510000,104.53542328,102.83465348,102.432028192,0.04187286281175795,4.169070700000006,0.21639919759277837
06-04-2021,109.9373856,110.8699311,109.5656657,110.0199908,35240000,106.16234284,103.72325364000001,102.93402824,-0.004371455724538009,1.3042654000000056,-0.2735518449804164
07-04-2021,111.418808,111.6910051,110.1284759,110.1284759,24134000,108.07877808,104.70705032999999,103.428339765,0.013475146711147579,1.5625292000000002,-0.31515323496027237
08-04-2021,111.9860992,113.0490183,111.6168624,112.6613681,28664000,109.94893494,105.79136581999998,103.961391065,0.005091520993475429,1.432155899999998,0.18770199718239833
09-04-2021,112.9932785,113.1574943,111.3307255,111.7377835,26146000,111.35113068000001,106.9767479,104.384692,0.008993788579074069,1.8267687999999964,-0.08784538096567118
12-04-2021,111.6969833,112.3075591,110.8609763,112.1697217,25024000,111.60651092,108.0709671,104.86892700000001,-0.011472321338122815,1.4465828000000016,-0.042912873862158696
13-04-2021,112.1851501,112.6350029,111.6188573,112.0139715,25682000,112.05606382,109.10920332999999,105.366522975,0.004370456440071058,1.0161456000000015,0.02629475703324813
14-04-2021,111.5621262,112.8320557,111.2690328,112.8320557,21002000,112.08472746,110.08175277000001,105.759693145,-0.005553532704147157,1.5630228999999929,-0.18222879838018846
15-04-2021,113.718811,114.2537596,112.0229243,112.559361,29174000,112.43126982000001,111.19010238000001,106.264852905,0.019331693231927627,2.2308352999999954,0.38910579944767165
16-04-2021,113.5944061,114.1661736,113.0057213,113.9173631,26282000,112.55149534,111.95131301,106.91526794500001,-0.0010939694049386661,1.1604522999999887,-0.0991293617604716
19-04-2021,113.9432373,114.6563274,112.9688993,112.9688993,30290000,113.00074614,112.30362853,107.569141005,0.003070848398053272,1.687428099999991,0.1524998097557264
20-04-2021,113.4083023,114.403043,112.3190125,114.3279017,22288000,113.24537658,112.6507202,108.18698692000001,-0.004694749883150884,2.0840304999999972,-0.2641795972268075
21-04-2021,113.3754578,113.4575619,111.7069289,113.0619542,23204000,113.60804290000002,112.84638518,108.776717755,-0.0002896128355145411,1.7506330000000077,0.04109834888729358
22-04-2021,112.0900955,113.8994458,111.4829975,113.2286493,24146000,113.2822998,112.85678481,109.324075315,-0.011337218168216312,2.416448299999999,0.04059644888812275
23-04-2021,114.4493179,114.7573469,112.5245222,112.8106527,29066000,113.45328216,113.00238875,109.98956832500001,0.021047554554006087,2.2328246999999948,0.20376045721858693
26-04-2021,114.9469452,115.6734751,114.3194444,114.6777321,32038000,113.65402374,113.32738494,110.69917602000001,0.004348014554659052,1.3540307000000098,0.10225005160668821
27-04-2021,114.003952,115.3709136,113.7640938,115.3301083,44386000,113.77315368,113.50926512999999,111.30923422999999,-0.008203725626281355,1.6068197999999967,0.38541731693613834
28-04-2021,117.3907623,120.9905486,117.1011466,119.0557984,81106000,114.57621458000001,114.09212873999999,112.086940755,0.029707832409178403,3.88940199999999,0.8272878835668904
29-04-2021,119.0687332,119.6360207,118.1277289,118.8930746,41234000,115.97194212,114.62712096,112.90861166999998,0.014293892186438173,1.5082918000000092,-0.4916035804995931
30-04-2021,117.1150818,118.5258328,116.7697328,117.8376253,44856000,116.50509489999999,114.97918853000002,113.46525076999998,-0.016407761697761925,1.7561000000000035,0.08784013192996065
03-05-2021,116.5965576,118.5109053,116.2193632,117.6828634,28242000,116.83501738,115.24452056,113.774074545,-0.004427475881249032,2.291542100000001,-0.3703852327447833
04-05-2021,114.7926865,115.6963632,112.2971178,115.1270863,44818000,116.99276428,115.38295898000001,114.01683959000002,-0.015471049378562363,3.399245399999998,0.5869272714396998
05-05-2021,115.1877975,116.1944822,114.8648405,115.8775009,26636000,116.55217132,115.56419295,114.20528906499999,0.003441952724052788,1.3296416999999963,-0.4056852157615244
06-05-2021,116.3114243,116.3114243,114.1064661,114.7678017,25190000,116.00070954,115.98632583000001,114.42155532,0.009754738126666496,2.204958199999993,-0.05428743054512686
07-05-2021,117.0369492,117.9983561,116.749824,117.6321109,28898000,115.98508302,116.24508896,114.62373885499998,0.006237778484499135,1.2485320999999914,0.1472012703453751
10-05-2021,114.0422668,115.9954303,113.6834781,115.8531054,30914000,115.47422486,116.15462112,114.74100303,-0.02558749540610894,2.3119521999999932,0.06976261332964229
11-05-2021,112.9629288,113.4714989,111.1645276,111.619855,34186000,115.10827332,116.0505188,114.779891965,-0.009464368170556181,2.3069713000000007,0.10584201332729504
12-05-2021,109.4890366,111.8641862,109.1591167,110.7798699,46376000,113.96852114000001,115.26034623000001,114.676237485,-0.030752497628230735,2.7050695000000076,0.3565787164336278
13-05-2021,110.9216919,111.4392143,109.8109971,110.7763829,33204000,112.89057466,114.44564210000001,114.53638153000001,0.013084920138935585,1.6282172000000088,-0.28402622045885806
14-05-2021,113.3769455,113.6924385,111.9646987,112.3896689,31996000,112.15857392000001,114.07182846999999,114.5255085,0.022135017578108318,1.7277397999999948,-0.036381158896518495
17-05-2021,113.9014435,113.9442382,112.2388903,112.6399727,21598000,112.13040926000001,113.80231706,114.52341881,0.004626143328230636,1.7053479000000067,-0.3249781222652831
18-05-2021,112.5852356,114.8349854,112.5713023,114.5697511,22204000,112.05487062000002,113.58157197,114.482265475,-0.011555673567912206,2.2636830999999944,0.028058153532734442
19-05-2021,113.034584,113.2082533,110.7425484,110.891335,23684000,112.7639801,113.36625062,114.46522178500001,0.0039911840802684395,2.4657048999999915,0.06665465681859128
20-05-2021,114.7986603,115.0499537,113.6327333,114.0049543,32352000,113.53937378,113.21497422,114.60065002500001,0.015606518267011094,1.417220400000005,0.3659854754264482
21-05-2021,114.1606979,115.3928138,113.9203462,115.3191608,40632000,113.69612425999999,112.92734909,114.58621902499999,-0.005557228615149512,1.4724676000000017,0.2559347181008902
24-05-2021,117.4902878,117.7147092,115.047962,115.1937646,31832000,114.41389311999998,113.27215119,114.713386155,0.02916581591780898,2.666747200000003,-0.21657806654853318
25-05-2021,117.5813446,118.6328132,117.1897157,118.0356697,22440000,115.41311492,113.73399276999999,114.892255785,0.0007750155498384981,1.4430975000000075,-0.29504900728826333
26-05-2021,118.4492111,118.8811442,117.7600013,117.7629854,21572000,116.49604034,114.63001022,114.94517822499999,0.00738098805514098,1.1211428999999953,-0.03868092691622105
27-05-2021,117.571907,118.8841302,117.2524353,118.8841302,35224000,117.05068968,115.29503172999998,114.87033691500001,-0.007406584576231112,1.6316948999999994,0.632857407750788
